diet,species,pathway,pathway_abs_flux,species_internal_abs_flux_total,species_biomass_flux_total,pathway_flux_share,biomass_association_score
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1_03,Glycerophospholipid metabolism,8.589796689085317,419.73199305306014,0.0,0.020464955808120737,0.0
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1_03,Glycolysis/gluconeogenesis,61.265938184703295,419.73199305306014,0.0,0.14596442300970466,0.0
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1_03,Nitrogen metabolism,0.41750761926198443,419.73199305306014,0.0,0.0009947004902464167,0.0
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1_03,Pyruvate metabolism,56.019978535457426,419.73199305306014,0.0,0.13346606754461934,0.0
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1_03,Respiration,1.3155470807106342,419.73199305306014,0.0,0.003134254959078924,0.0
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1_03,"Transport, extracellular",165.632476375169,419.73199305306014,0.0,0.3946148473705474,0.0
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1_03,Urea cycle,9.905343769795946,419.73199305306014,0.0,0.023599210767199653,0.0
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1_03,"Valine, leucine, and isoleucine metabolism",0.89092859802272,419.73199305306014,0.0,0.00212261303109695,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Alanine and aspartate metabolism,0.22490009081021373,416.5651950793684,0.0,0.0005398916987468514,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Aminosugar metabolism,4.027108615855594,416.5651950793684,0.0,0.00966741500112199,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Cell wall biosynthesis,2.013554307927797,416.5651950793684,0.0,0.004833707500560995,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Citric acid cycle,19.38603640110157,416.5651950793684,0.0,0.04653782080235469,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Folate metabolism,13.947013220830302,416.5651950793684,0.0,0.0334809854149552,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Glutamate metabolism,3.331279357435615,416.5651950793684,0.0,0.007997017986106364,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Glycerophospholipid metabolism,10.35331927068646,416.5651950793684,0.0,0.024854018993866824,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",50.92313857529699,416.5651950793684,0.0,0.12224530320060603,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Glycolysis/gluconeogenesis,68.70430440795201,416.5651950793684,0.0,0.1649304964013178,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Methionine and cysteine metabolism,1.1104264524785386,416.5651950793684,0.0,0.002665672662035455,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,4.125583840117258,416.5651950793684,0.0,0.00990381310980916,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Others,1.0000000000000002,416.5651950793684,0.0,0.0024005846187160926,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Oxidative phosphorylation,1.006777153963899,416.5651950793684,0.0,0.002416853750280499,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Pentose and glucuronate interconversions,0.18406883999999957,416.5651950793684,0.0,0.0004418728260889123,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Pentose phosphate pathway,16.756348219484586,416.5651950793684,0.0,0.04022503180154547,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Purine catabolism,3.11880668615336,416.5651950793684,0.0,0.0074869593595286625,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Pyruvate metabolism,28.315209604650303,416.5651950793684,0.0,0.06797305665264568,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Respiration,2.0,416.5651950793684,0.0,0.004801169237432184,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Sulfur metabolism,1.1104264524785386,416.5651950793684,0.0,0.002665672662035455,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,"Transport, extracellular",136.6290273313576,416.5651950793684,0.0,0.3279895414817976,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,Tryptophan metabolism,11.550541050331654,416.5651950793684,0.0,0.027728051183274982,0.0
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,"Valine, leucine, and isoleucine metabolism",36.74732520045611,416.5651950793684,0.0,0.08821506365517316,0.0
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Transport, extracellular",80.03764860950727,261.45954291271164,0.9482533239855822,0.30611867410870475,0.2902780502576384
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Glycolysis/gluconeogenesis,42.02957306051187,261.45954291271164,0.9482533239855822,0.16074981464548593,0.15243154606764825
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",19.650976702679543,261.45954291271164,0.9482533239855822,0.07515876637648689,0.07126955004315949
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Pentose phosphate pathway,16.385941181985043,261.45954291271164,0.9482533239855822,0.06267103888977384,0.05942802094485773
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Citric acid cycle,15.17731188466081,261.45954291271164,0.9482533239855822,0.058048414357275,0.05504460186637841
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Pyruvate metabolism,14.67619127180378,261.45954291271164,0.9482533239855822,0.056131786617187776,0.05322715324099773
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Glutamate metabolism,13.572990677756207,261.45954291271164,0.9482533239855822,0.05191239350666024,0.049226099698738125
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Nucleotide interconversion,13.16654440310166,261.45954291271164,0.9482533239855822,0.05035786514587963,0.04775201301339805
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Respiration,10.994803271917107,261.45954291271164,0.9482533239855822,0.042051642672639895,0.03987560994338473
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alanine and aspartate metabolism,8.675969979540575,261.45954291271164,0.9482533239855822,0.033182839237338724,0.03146573760608565
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Pyrimidine catabolism,7.306714006112143,261.45954291271164,0.9482533239855822,0.027945868506897422,0.026499762703329478
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Unassigned,4.9774408097838965,261.45954291271164,0.9482533239855822,0.019037135743198392,0.018052027247652612
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Fatty acid synthesis,2.9019347164757927,261.45954291271164,0.9482533239855822,0.011098981831558562,0.010524646414630991
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Butanoate metabolism,2.2412140349881566,261.45954291271164,0.9482533239855822,0.008571934342195293,0.008128365232972851
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Exchange/demand reaction,1.5449666215530509,261.45954291271164,0.9482533239855822,0.005909008347302277,0.005603236806787935
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Glycerophospholipid metabolism,1.2583811856257174,261.45954291271164,0.9482533239855822,0.004812909758837253,0.004563857676860072
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Phenylalanine metabolism,0.9473529754523204,261.45954291271164,0.9482533239855822,0.003623325294990646,0.00343583025485592
high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Tyrosine metabolism,0.9473529754523204,261.45954291271164,0.9482533239855822,0.003623325294990646,0.00343583025485592
