diet,species,shared_metabolite_id,shared_metabolite_name,uptake_from_shared_flux,top_producer_species,top_producer_flux,crossfeeding_support_score,linked_pathway,pathway_abs_flux,pathway_flux_share,biomass_association_score,link_evidence
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,h2o[e],Water,45.35357059798225,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,31.53415108834796,31.53415108834796,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,h2o[e],Water,45.35357059798225,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,31.53415108834796,31.53415108834796,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gsn[e],Guanosine,14.29024134432337,Alistipes_onderdonkii_DSM_19147_AGORA1_03,15.696658646782584,14.29024134432337,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gsn[e],Guanosine,14.29024134432337,Alistipes_onderdonkii_DSM_19147_AGORA1_03,15.696658646782584,14.29024134432337,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gsn[e],Guanosine,14.29024134432337,Alistipes_onderdonkii_DSM_19147_AGORA1_03,15.696658646782584,14.29024134432337,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gsn[e],Guanosine,14.29024134432337,Alistipes_onderdonkii_DSM_19147_AGORA1_03,15.696658646782584,14.29024134432337,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,metabolite_name_keyword + pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gsn[e],Guanosine,14.29024134432337,Alistipes_onderdonkii_DSM_19147_AGORA1_03,15.696658646782584,14.29024134432337,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gsn[e],Guanosine,14.29024134432337,Alistipes_onderdonkii_DSM_19147_AGORA1_03,15.696658646782584,14.29024134432337,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,pi[e],hydrogenphosphate,22.217902276346795,Escherichia_coli_UTI89_UPEC_AGORA1_03,10.39279295068646,10.39279295068646,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,pi[e],hydrogenphosphate,22.217902276346795,Escherichia_coli_UTI89_UPEC_AGORA1_03,10.39279295068646,10.39279295068646,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,pi[e],hydrogenphosphate,22.217902276346795,Escherichia_coli_UTI89_UPEC_AGORA1_03,10.39279295068646,10.39279295068646,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,pi[e],hydrogenphosphate,22.217902276346795,Escherichia_coli_UTI89_UPEC_AGORA1_03,10.39279295068646,10.39279295068646,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,pi[e],hydrogenphosphate,22.217902276346795,Escherichia_coli_UTI89_UPEC_AGORA1_03,10.39279295068646,10.39279295068646,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,pi[e],hydrogenphosphate,22.217902276346795,Escherichia_coli_UTI89_UPEC_AGORA1_03,10.39279295068646,10.39279295068646,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,cytd[e],Cytidine,5.878773645439597,Bacteroides_xylanisolvens_XB1A_AGORA1_03,28.421961026828043,5.878773645439597,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,cytd[e],Cytidine,5.878773645439597,Bacteroides_xylanisolvens_XB1A_AGORA1_03,28.421961026828043,5.878773645439597,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,cytd[e],Cytidine,5.878773645439597,Bacteroides_xylanisolvens_XB1A_AGORA1_03,28.421961026828043,5.878773645439597,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,cytd[e],Cytidine,5.878773645439597,Bacteroides_xylanisolvens_XB1A_AGORA1_03,28.421961026828043,5.878773645439597,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,metabolite_name_keyword + pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,cytd[e],Cytidine,5.878773645439597,Bacteroides_xylanisolvens_XB1A_AGORA1_03,28.421961026828043,5.878773645439597,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,cytd[e],Cytidine,5.878773645439597,Bacteroides_xylanisolvens_XB1A_AGORA1_03,28.421961026828043,5.878773645439597,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,asp_L[e],L-aspartate(1-),2.894344523567077,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,7.924617667928971,2.894344523567077,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,asp_L[e],L-aspartate(1-),2.894344523567077,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,7.924617667928971,2.894344523567077,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,asp_L[e],L-aspartate(1-),2.894344523567077,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,7.924617667928971,2.894344523567077,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,asp_L[e],L-aspartate(1-),2.894344523567077,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,7.924617667928971,2.894344523567077,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,asp_L[e],L-aspartate(1-),2.894344523567077,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,7.924617667928971,2.894344523567077,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,asp_L[e],L-aspartate(1-),2.894344523567077,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,7.924617667928971,2.894344523567077,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,val_L[e],L-valine,3.025621827903773,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,2.875024807407501,2.875024807407501,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,val_L[e],L-valine,3.025621827903773,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,2.875024807407501,2.875024807407501,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,val_L[e],L-valine,3.025621827903773,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,2.875024807407501,2.875024807407501,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,val_L[e],L-valine,3.025621827903773,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,2.875024807407501,2.875024807407501,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,val_L[e],L-valine,3.025621827903773,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,2.875024807407501,2.875024807407501,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,val_L[e],L-valine,3.025621827903773,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,2.875024807407501,2.875024807407501,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,metabolite_name_keyword + pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,glu_L[e],L-glutamate(1-),1.843232932481308,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,13.452981183578403,1.843232932481308,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,glu_L[e],L-glutamate(1-),1.843232932481308,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,13.452981183578403,1.843232932481308,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,glu_L[e],L-glutamate(1-),1.843232932481308,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,13.452981183578403,1.843232932481308,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,glu_L[e],L-glutamate(1-),1.843232932481308,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,13.452981183578403,1.843232932481308,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,glu_L[e],L-glutamate(1-),1.843232932481308,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,13.452981183578403,1.843232932481308,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,glu_L[e],L-glutamate(1-),1.843232932481308,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,13.452981183578403,1.843232932481308,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gln_L[e],L-glutamine,1.4718023203909256,Alistipes_onderdonkii_DSM_19147_AGORA1_03,4.554283727656062,1.4718023203909256,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gln_L[e],L-glutamine,1.4718023203909256,Alistipes_onderdonkii_DSM_19147_AGORA1_03,4.554283727656062,1.4718023203909256,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gln_L[e],L-glutamine,1.4718023203909256,Alistipes_onderdonkii_DSM_19147_AGORA1_03,4.554283727656062,1.4718023203909256,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gln_L[e],L-glutamine,1.4718023203909256,Alistipes_onderdonkii_DSM_19147_AGORA1_03,4.554283727656062,1.4718023203909256,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gln_L[e],L-glutamine,1.4718023203909256,Alistipes_onderdonkii_DSM_19147_AGORA1_03,4.554283727656062,1.4718023203909256,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,gln_L[e],L-glutamine,1.4718023203909256,Alistipes_onderdonkii_DSM_19147_AGORA1_03,4.554283727656062,1.4718023203909256,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,met_L[e],L-methionine,1.1261866238638178,Bacteroides_dorei_DSM_17855_AGORA1_03,0.946186623863818,0.946186623863818,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,met_L[e],L-methionine,1.1261866238638178,Bacteroides_dorei_DSM_17855_AGORA1_03,0.946186623863818,0.946186623863818,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,met_L[e],L-methionine,1.1261866238638178,Bacteroides_dorei_DSM_17855_AGORA1_03,0.946186623863818,0.946186623863818,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,met_L[e],L-methionine,1.1261866238638178,Bacteroides_dorei_DSM_17855_AGORA1_03,0.946186623863818,0.946186623863818,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,met_L[e],L-methionine,1.1261866238638178,Bacteroides_dorei_DSM_17855_AGORA1_03,0.946186623863818,0.946186623863818,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,met_L[e],L-methionine,1.1261866238638178,Bacteroides_dorei_DSM_17855_AGORA1_03,0.946186623863818,0.946186623863818,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,ser_L[e],L-serine,1.762188330631173,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.8570094012996913,0.8570094012996913,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,ser_L[e],L-serine,1.762188330631173,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.8570094012996913,0.8570094012996913,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,ser_L[e],L-serine,1.762188330631173,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.8570094012996913,0.8570094012996913,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,ser_L[e],L-serine,1.762188330631173,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.8570094012996913,0.8570094012996913,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,ser_L[e],L-serine,1.762188330631173,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.8570094012996913,0.8570094012996913,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,ser_L[e],L-serine,1.762188330631173,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.8570094012996913,0.8570094012996913,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,2obut[e],2-Oxobutanoate,1.2079774746125873,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.2079774746125873,0.2079774746125873,Glycolysis/gluconeogenesis,531.3259816399122,0.325276672299051,2.4033401827257275,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,2obut[e],2-Oxobutanoate,1.2079774746125873,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.2079774746125873,0.2079774746125873,Pentose phosphate pathway,305.832344919147,0.1872299320460013,1.383367629515912,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,2obut[e],2-Oxobutanoate,1.2079774746125873,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.2079774746125873,0.2079774746125873,Pyruvate metabolism,147.3839559537707,0.0902281544654492,0.6666600088697185,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,2obut[e],2-Oxobutanoate,1.2079774746125873,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.2079774746125873,0.2079774746125873,Nucleotide interconversion,74.62783618830997,0.0456870077034243,0.33756316020471,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,2obut[e],2-Oxobutanoate,1.2079774746125873,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.2079774746125873,0.2079774746125873,Glycerophospholipid metabolism,44.92926525729503,0.0275056037098496,0.2032279848990709,pathway_reaction_keyword
high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,2obut[e],2-Oxobutanoate,1.2079774746125873,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.2079774746125873,0.2079774746125873,"Valine, leucine, and isoleucine metabolism",17.973260645901398,0.0110031931719544,0.0812982256045071,metabolite_name_keyword + pathway_reaction_keyword
