diet,shared_metabolite_id,shared_metabolite_name,producer_species,consumer_species,producer_flux,consumer_flux,candidate_score,crossfeeding_candidate,involves_focus_species
high_fiber,gua[e],Guanine,Alistipes_shahii_WAL_8301_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,13.72392709349378,15.696658646782588,13.72392709349378,True,True
high_fiber,ac[e],acetate,Alistipes_shahii_WAL_8301_AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,25.34291442019932,12.368917899167318,12.368917899167318,True,True
high_fiber,pi[e],hydrogenphosphate,Escherichia_coli_UTI89_UPEC_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,10.39279295068646,22.217902276346795,10.39279295068646,True,True
high_fiber,glyc3p[e],Glycerol 3-phosphate,Alistipes_shahii_WAL_8301_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,19.217902276346685,10.35331927068646,10.35331927068646,True,True
high_fiber,glyc3p[e],Glycerol 3-phosphate,Alistipes_shahii_WAL_8301_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,19.217902276346685,8.589796689085317,8.589796689085317,True,True
high_fiber,pi[e],hydrogenphosphate,Bilophila_wadsworthia_3_1_6_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,8.589796689085313,22.217902276346795,8.589796689085313,True,True
high_fiber,adn[e],Adenosine,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,6.858372512859247,59.73981773390637,6.858372512859247,True,True
high_fiber,h[e],proton,Alistipes_shahii_WAL_8301_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,110.19204031759703,6.192666942018267,6.192666942018267,True,True
high_fiber,cytd[e],Cytidine,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,28.421961026828043,5.878773645439597,5.878773645439597,True,True
high_fiber,co2[e],carbon dioxide,Alistipes_shahii_WAL_8301_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,5.656466235956449,10.234203259441164,5.656466235956449,True,True
high_fiber,co2[e],carbon dioxide,Alistipes_shahii_WAL_8301_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,5.656466235956449,7.9279659803308355,5.656466235956449,True,True
high_fiber,uri[e],Uridine,Alistipes_shahii_WAL_8301_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,5.232507322014512,28.421961026828047,5.232507322014512,True,True
high_fiber,lac_D[e],(R)-lactate,Alistipes_shahii_WAL_8301_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,63.76064498650165,4.28692042974546,4.28692042974546,True,True
high_fiber,asp_L[e],L-aspartate(1-),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,7.924617667928971,2.894344523567077,2.894344523567077,True,True
high_fiber,val_L[e],L-valine,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,2.875024807407501,3.025621827903773,2.875024807407501,True,True
high_fiber,glu_L[e],L-glutamate(1-),Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,13.452981183578403,1.843232932481308,1.843232932481308,True,True
high_fiber,glu_L[e],L-glutamate(1-),Escherichia_coli_UTI89_UPEC_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,6.041244486742713,1.843232932481308,1.843232932481308,True,True
high_fiber,glu_L[e],L-glutamate(1-),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,5.137231785188675,1.843232932481308,1.843232932481308,True,True
high_fiber,gln_L[e],L-glutamine,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,4.554283727656062,1.4718023203909256,1.4718023203909256,True,True
high_fiber,glyc3p[e],Glycerol 3-phosphate,Alistipes_shahii_WAL_8301_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,19.217902276346685,1.3537336765749135,1.3537336765749135,True,True
high_fiber,pi[e],hydrogenphosphate,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,1.35373367657491,22.217902276346795,1.35373367657491,True,True
high_fiber,cys_L[e],L-cysteine,Alistipes_shahii_WAL_8301_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,1.3384304009668175,2.30389814414323,1.3384304009668175,True,True
high_fiber,h2o[e],Water,Ruminococcus_torques_ATCC_27756_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,1.0337034750628094,45.35357059798225,1.0337034750628094,True,True
high_fiber,met_L[e],L-methionine,Bacteroides_dorei_DSM_17855_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.946186623863818,1.1261866238638178,0.946186623863818,True,True
high_fiber,pi[e],hydrogenphosphate,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.8815789600000454,22.217902276346795,0.8815789600000454,True,True
high_fiber,ser_L[e],L-serine,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.8570094012996913,1.762188330631173,0.8570094012996913,True,True
high_fiber,succ[e],Succinate,Alistipes_shahii_WAL_8301_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.6426154903966548,12.33807345581694,0.6426154903966548,True,True
high_fiber,succ[e],Succinate,Alistipes_shahii_WAL_8301_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.6426154903966548,10.929173203548697,0.6426154903966548,True,True
high_fiber,lys_L[e],L-lysinium(1+),Ruminococcus_torques_ATCC_27756_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.5837897600627922,1.054501413994011,0.5837897600627922,True,True
high_fiber,asp_L[e],L-aspartate(1-),Ruminococcus_torques_ATCC_27756_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.524845641554192,2.894344523567077,0.524845641554192,True,True
high_fiber,ttdca[e],tetradecanoate (n-C14:0),Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.5200512056573173,0.5543890456573191,0.5200512056573173,True,True
high_fiber,thr_L[e],L-threonine,Bacteroides_dorei_DSM_17855_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.4868131939627624,0.6821714869446133,0.4868131939627624,True,True
high_fiber,lac_D[e],(R)-lactate,Alistipes_shahii_WAL_8301_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,63.76064498650165,0.4334512712344476,0.4334512712344476,True,True
high_fiber,lys_L[e],L-lysinium(1+),Parabacteroides_merdae_ATCC_43184_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.3238120656609879,1.054501413994011,0.3238120656609879,True,True
high_fiber,ac[e],acetate,Alistipes_shahii_WAL_8301_AGORA1_03,Ruminococcus_torques_ATCC_27756_AGORA1_03,25.34291442019932,0.262422820777096,0.262422820777096,True,True
high_fiber,ocdca[e],octadecanoate (n-C18:0),Parabacteroides_merdae_ATCC_43184_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.2300540771358807,0.3146953771358808,0.2300540771358807,True,True
high_fiber,2obut[e],2-Oxobutanoate,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.2079774746125873,1.2079774746125873,0.2079774746125873,True,True
high_fiber,val_L[e],L-valine,Bilophila_wadsworthia_3_1_6_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.178185719604544,3.025621827903773,0.178185719604544,True,True
high_fiber,trp_L[e],L-tryptophan,Escherichia_coli_UTI89_UPEC_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,11.550541050331654,0.1743784183833565,0.1743784183833565,True,True
high_fiber,dad_2[e],2-deoxyadenosine,Escherichia_coli_UTI89_UPEC_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,3.11880668615336,0.1183617250664031,0.1183617250664031,True,True
high_fiber,dad_2[e],2-deoxyadenosine,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,1.0000000000000002,0.1183617250664031,0.1183617250664031,True,True
high_fiber,dcyt[e],Deoxycytidine,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,5.000444961086968,0.0660688876396752,0.0660688876396752,True,True
high_fiber,dcyt[e],Deoxycytidine,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,1.3537336765749146,0.0660688876396752,0.0660688876396752,True,True
high_fiber,thr_L[e],L-threonine,Ruminococcus_torques_ATCC_27756_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.0589441185086001,0.6821714869446133,0.0589441185086001,True,True
high_fiber,ser_L[e],L-serine,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.0407939000006141,1.762188330631173,0.0407939000006141,True,True
high_fiber,cys_L[e],L-cysteine,Alistipes_shahii_WAL_8301_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.3384304009668175,0.0345322568235854,0.0345322568235854,True,True
high_fiber,gua[e],Guanine,Alistipes_shahii_WAL_8301_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,13.72392709349378,0.0272684467111913,0.0272684467111913,True,True
high_fiber,nac[e],Nicotinate,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Alistipes_shahii_WAL_8301_AGORA1_03,0.0304076559721838,0.0228788090557415,0.0228788090557415,True,True
high_fiber,succ[e],Succinate,Alistipes_shahii_WAL_8301_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.6426154903966548,0.0055762036716972,0.0055762036716972,True,True
high_fiber,lac_L[e],(S)-lactate,Escherichia_coli_UTI89_UPEC_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,24.235139678453717,42.90760576766764,24.235139678453717,True,False
high_fiber,cytd[e],Cytidine,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,28.421961026828043,22.54318738138845,22.54318738138845,True,False
high_fiber,uri[e],Uridine,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,21.18945370481353,28.421961026828047,21.18945370481353,True,False
high_fiber,nh4[e],Ammonium,Bilophila_wadsworthia_3_1_6_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,19.87993805644312,31.942485185181315,19.87993805644312,True,False
high_fiber,lac_D[e],(R)-lactate,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Parabacteroides_merdae_ATCC_43184_AGORA1_03,19.773797940765956,78.8140712262877,19.773797940765956,True,False
high_fiber,ala_L[e],L-alanine,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,28.7336677933839,18.37366260022805,18.37366260022805,True,False
high_fiber,lac_L[e],(S)-lactate,Bilophila_wadsworthia_3_1_6_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,18.31695473927672,42.90760576766764,18.31695473927672,True,False
high_fiber,h2o[e],Water,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,31.53415108834796,17.33505524422127,17.33505524422127,True,False
high_fiber,h2o[e],Water,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,19.38070909544989,17.33505524422127,17.33505524422127,True,False
high_fiber,mnl[e],D-Mannitol,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,18.184681158420616,16.987361500482212,16.987361500482212,True,False
high_fiber,h2o[e],Water,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,16.030303635932526,17.33505524422127,16.030303635932526,True,False
high_fiber,glu_L[e],L-glutamate(1-),Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,13.452981183578403,22.96822452302846,13.452981183578403,True,False
high_fiber,succ[e],Succinate,Bilophila_wadsworthia_3_1_6_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,17.420803320699854,12.33807345581694,12.33807345581694,True,False
high_fiber,indole[e],Indole,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,11.432142805376358,11.550541050331654,11.432142805376358,True,False
high_fiber,trp_L[e],L-tryptophan,Escherichia_coli_UTI89_UPEC_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,11.550541050331654,11.432142805376357,11.432142805376357,True,False
high_fiber,ala_L[e],L-alanine,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,28.7336677933839,11.13038944376599,11.13038944376599,True,False
high_fiber,succ[e],Succinate,Bilophila_wadsworthia_3_1_6_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,17.420803320699854,10.929173203548697,10.929173203548697,True,False
high_fiber,h[e],proton,Bilophila_wadsworthia_3_1_6_AGORA1_03,Parabacteroides_merdae_ATCC_43184_AGORA1_03,10.904204097199594,77.93999290281118,10.904204097199594,True,False
high_fiber,h[e],proton,Bilophila_wadsworthia_3_1_6_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,10.904204097199594,25.275218892715458,10.904204097199594,True,False
high_fiber,h[e],proton,Bilophila_wadsworthia_3_1_6_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,10.904204097199594,14.664721117867956,10.904204097199594,True,False
high_fiber,fum[e],Fumarate,Bilophila_wadsworthia_3_1_6_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,9.842319546871272,10.842319546871272,9.842319546871272,True,False
high_fiber,h2o[e],Water,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,31.53415108834796,9.375787800817372,9.375787800817372,True,False
high_fiber,h2o[e],Water,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,19.38070909544989,9.375787800817372,9.375787800817372,True,False
high_fiber,h2o[e],Water,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,16.030303635932526,9.375787800817372,9.375787800817372,True,False
high_fiber,etoh[e],ethanol,Bacteroides_dorei_DSM_17855_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,7.516653391175832,7.779076211952927,7.516653391175832,True,False
high_fiber,nh4[e],Ammonium,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,7.1319018564788275,31.942485185181315,7.1319018564788275,True,False
high_fiber,co2[e],carbon dioxide,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,6.88485915219405,10.234203259441164,6.88485915219405,True,False
high_fiber,co2[e],carbon dioxide,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,6.88485915219405,7.9279659803308355,6.88485915219405,True,False
high_fiber,h[e],proton,Bilophila_wadsworthia_3_1_6_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,10.904204097199594,6.192666942018267,6.192666942018267,True,False
high_fiber,glu_L[e],L-glutamate(1-),Escherichia_coli_UTI89_UPEC_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,6.041244486742713,22.96822452302846,6.041244486742713,True,False
high_fiber,h2o[e],Water,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,31.53415108834796,5.914453651772277,5.914453651772277,True,False
high_fiber,h2o[e],Water,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,19.38070909544989,5.914453651772277,5.914453651772277,True,False
high_fiber,h2o[e],Water,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,16.030303635932526,5.914453651772277,5.914453651772277,True,False
high_fiber,asp_L[e],L-aspartate(1-),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,7.924617667928971,5.555218695105871,5.555218695105871,True,False
high_fiber,cit[e],Citrate,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,5.456863197552872,6.456863197552872,5.456863197552872,True,False
high_fiber,co2[e],carbon dioxide,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,5.221573705955935,10.234203259441164,5.221573705955935,True,False
high_fiber,co2[e],carbon dioxide,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,5.221573705955935,7.9279659803308355,5.221573705955935,True,False
high_fiber,glu_L[e],L-glutamate(1-),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,5.137231785188675,22.96822452302846,5.137231785188675,True,False
high_fiber,nh4[e],Ammonium,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,5.032367225978439,31.942485185181315,5.032367225978439,True,False
high_fiber,ura[e],uracil,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,5.00044496108697,5.00044496108697,5.00044496108697,True,False
high_fiber,dcyt[e],Deoxycytidine,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,5.000444961086968,7.288109750022207,5.000444961086968,True,False
high_fiber,akg[e],2-Oxoglutarate,Escherichia_coli_UTI89_UPEC_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,4.887928716805999,4.887928716805999,4.887928716805999,True,False
high_fiber,succ[e],Succinate,Bacteroides_dorei_DSM_17855_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,4.569557209730782,12.33807345581694,4.569557209730782,True,False
high_fiber,succ[e],Succinate,Bacteroides_dorei_DSM_17855_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,4.569557209730782,10.929173203548697,4.569557209730782,True,False
high_fiber,lac_D[e],(R)-lactate,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,19.773797940765956,4.28692042974546,4.28692042974546,True,False
high_fiber,pro_L[e],L-proline,Bilophila_wadsworthia_3_1_6_AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,4.2948983445426645,4.2321989914700735,4.2321989914700735,True,False
high_fiber,gln_L[e],L-glutamine,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,4.554283727656062,3.133934631550824,3.133934631550824,True,False
high_fiber,dad_2[e],2-deoxyadenosine,Escherichia_coli_UTI89_UPEC_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,3.11880668615336,5.00044496108697,3.11880668615336,True,False
high_fiber,adn[e],Adenosine,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,55.45176215651354,3.1188066861533583,3.1188066861533583,True,False
high_fiber,adn[e],Adenosine,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,6.858372512859247,3.1188066861533583,3.1188066861533583,True,False
high_fiber,ac[e],acetate,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,3.0067771539638977,18.673326178485805,3.0067771539638977,True,False
high_fiber,ac[e],acetate,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,3.0067771539638977,12.368917899167318,3.0067771539638977,True,False
high_fiber,ac[e],acetate,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,1.9549753242670436,18.673326178485805,1.9549753242670436,True,False
high_fiber,ac[e],acetate,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,1.9549753242670436,12.368917899167318,1.9549753242670436,True,False
high_fiber,ins[e],Inosine,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,1.8579275517722744,1.8579275517722744,1.8579275517722744,True,False
high_fiber,asn_L[e],L-asparagine,Bacteroides_dorei_DSM_17855_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,1.6329275517722748,1.8579275517722753,1.6329275517722748,True,False
high_fiber,gsn[e],Guanosine,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,15.696658646782584,1.406417302459221,1.406417302459221,True,False
high_fiber,dcyt[e],Deoxycytidine,Alistipes_onderdonkii_DSM_19147_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.3537336765749146,7.288109750022207,1.3537336765749146,True,False
high_fiber,mnl[e],D-Mannitol,Bacteroides_xylanisolvens_XB1A_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,18.184681158420616,1.2367933379384075,1.2367933379384075,True,False
high_fiber,h[e],proton,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.1046778911480315,77.93999290281118,1.1046778911480315,True,False
high_fiber,h[e],proton,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.1046778911480315,25.275218892715458,1.1046778911480315,True,False
high_fiber,h[e],proton,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,1.1046778911480315,14.664721117867956,1.1046778911480315,True,False
high_fiber,h[e],proton,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,1.1046778911480315,6.192666942018267,1.1046778911480315,True,False
high_fiber,h2o[e],Water,Ruminococcus_torques_ATCC_27756_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,1.0337034750628094,17.33505524422127,1.0337034750628094,True,False
high_fiber,h2o[e],Water,Ruminococcus_torques_ATCC_27756_AGORA1_03,Bilophila_wadsworthia_3_1_6_AGORA1_03,1.0337034750628094,9.375787800817372,1.0337034750628094,True,False
high_fiber,h2o[e],Water,Ruminococcus_torques_ATCC_27756_AGORA1_03,Bacteroides_dorei_DSM_17855_AGORA1_03,1.0337034750628094,5.914453651772277,1.0337034750628094,True,False
high_fiber,acnam[e],N-acetylneuraminate,Escherichia_coli_UTI89_UPEC_AGORA1_03,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.0067771539638983,2.0067771539638986,1.0067771539638983,True,False
high_fiber,dad_2[e],2-deoxyadenosine,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,1.0000000000000002,5.00044496108697,1.0000000000000002,True,False
high_fiber,gua[e],Guanine,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Alistipes_onderdonkii_DSM_19147_AGORA1_03,1.0000000000000002,15.696658646782588,1.0000000000000002,True,False
high_fiber,no2[e],Nitrite,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,1.0,1.5824923807380151,1.0,True,False
high_fiber,uri[e],Uridine,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Bacteroides_xylanisolvens_XB1A_AGORA1_03,1.0,28.421961026828047,1.0,True,False
high_fiber,succ[e],Succinate,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.6398468422100508,12.33807345581694,0.6398468422100508,True,False
high_fiber,succ[e],Succinate,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.6398468422100508,10.929173203548697,0.6398468422100508,True,False
high_fiber,for[e],Formate,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.6051826622060904,0.6051826622060904,0.6051826622060904,True,False
